PSNR (256)_RRGB
30.18748474
34.01724243
30.37821198
37.05544662
30.14896011
39.37173080
36.86192322
32.41410065
31.06448746
33.27709198
32.67287827
32.90232849
36.18007660
34.18137360
33.98770142
31.98923874
31.99250984
30.57994461
33.30587769
32.45674896
40.58224487
40.77619934
29.91814613
40.97216797
33.73597717
31.55288887
33.35106277
39.87638855
41.04269409
35.76995087
36.31146622
38.06069183
30.89180183
29.44303894
28.12890625
29.37019730
37.69244385
37.83314133
29.34236336
36.16125870
28.31089020
27.19927788
29.41027069
25.98247910
26.07910347
27.89288330
29.04881668
33.11843109
32.77805328
31.26000214
28.10605049
26.88027954
25.91246796
35.85060120
32.35306549
42.48035049
32.99875259
33.51711655
26.71324921
32.88994980
26.24945068
32.93427277
31.83908653
24.99752808
30.80194473
33.14432907
24.89379883
27.10324860
26.30678940
36.15556335
27.12859344
28.26020241
28.87452126
29.74802017
38.64283371
30.39734650
42.01698685
33.32463074
42.75376129
36.17579269
38.43512726
36.33230972
36.84561920
30.86245728
29.90320015
37.74605179
29.75046539
37.03274536
40.79817200
29.30211639
32.54188919
33.37778473
33.51924133
35.08844757
28.04192543
35.21432877
35.04555511
27.32637787
26.50293732
29.97963142
37.50523376
35.82399750
31.91226006
25.51211166
25.45572090
31.14120102
33.13673782
33.82051086
29.15284157
25.71655655
30.10276031
26.86232567
35.21814728
27.12459564
27.82491684
39.47479630
32.95130920
39.21290588
30.17611313
28.11273193
29.59771729
36.43079376
32.31134796
33.52693176
38.01419067
39.99958420
35.44396973
43.44415665
43.46794891
41.53066254
36.87733078
40.09069443
36.09000778
43.68860245
36.48718262
40.26741028
39.50982666
40.78268433
40.75457764
33.48760605
41.03495026
31.41562462
35.21749878
32.23320007
40.48856354
32.64721298
33.38017273
33.62306213
36.89358139
41.76557922
37.53827667
36.92874527
38.73344803
30.55860519
32.78052521
48.00540924
33.64987946
38.25372696
35.98614883
31.03135872
32.18645096
29.03571701
40.80792236
29.39674377
31.12527466
45.03305054
40.79635239
44.56225586
43.47330475
41.30458069
38.83370209
38.02166748
41.11356354
40.40760040
45.67032242
45.72057724
36.74760437
35.10737610
40.59159088
32.85505676
46.34154510
44.74551392
31.60422897
32.53997040
29.40376091
42.18935013
41.73238754
34.74913025
32.39185715
36.78348923
38.56990433
29.95330811
38.19913483
43.00946045
37.83466339
30.51999664
35.32922363
43.38030243
38.52141571
39.65707779
38.63177872
33.32551193
31.33659744
34.17920685
34.24400330
33.48385239
37.57276154
33.95283508
33.72437286
41.14454269
40.76972961
36.12602997
33.50487900
34.59809875
34.06677246
28.73271179
27.86168861
28.88298416
34.71518707
28.91293716
29.83611298
36.49260712
28.69921494
33.10951614
28.13557625
29.60447121
36.06838608
30.90245247
28.82923889
28.70239067
29.94810486
27.28590202
35.61724091
30.22241974
28.02889252
33.88712692
34.47428894
26.64817047
28.70001984
27.79491615
29.23313904
29.59094238
26.90854263
34.75376511
27.74490356
33.29318237
33.67113876
28.17722130
28.41321754
33.31509399
28.73528481
27.99675369
27.85656738
26.41002464
30.89406776
31.57183647
23.44309235
21.47385025
20.01155472
25.85436249
28.92678452
30.64666557
18.57786369
19.21127129
30.22648811
26.50655556
28.48858643
19.65684700
23.49422646
22.87688065
28.19123459
22.28533554
23.61271858
21.74320221
20.89188385
25.38237000
26.10693932
29.24434853
26.79194260
29.75315094
25.41378212
25.50327492
24.45303726
30.16201973
29.70220566
30.23561859
31.21794510
26.78956223
28.16205978
25.57617188
26.48742485
25.65100861
25.93570900
29.73813629
31.00306702
30.63291550
28.04695129
27.70256042
31.31149673
27.32447624
28.72630310
26.36260986
24.77002716
22.59842300
21.25810623
28.31041336
27.29262924
24.72016335
26.35687256
26.95063591
20.12248611
26.29094124
20.46654510
21.43037796
24.57521248
27.37825203
21.63992691
21.66237068
22.51237679
19.81028938
24.17253494
30.77823830
28.13791084
27.00994873
29.50476074
33.32342148
31.40614510
32.35174942
30.36299896
26.87444878
27.78126144
26.37134171
29.78244591
25.47367477
28.47413254
24.31518555
28.10445595
27.22118187
22.91222763
23.42751694
25.77342987
23.76771736
27.30061340
23.49799347
26.55000305
20.95777321
21.89670944
23.95065498
23.79412460
27.20495033
28.41093826
28.38536835
25.58974838
21.60781479
23.99439240
23.77931404
27.37469101
24.73324203
23.56425095
20.79062271
23.53353310
25.45816040
20.81735229
21.98977280
19.67121506
19.92725563
21.01902199
19.72318268
25.75585938
21.75825119
24.59596634
27.60161400
23.01344299
28.83279991
25.33618927
28.41426468
35.91863251
35.19219208
29.97434807
30.43707657
30.71951675
38.69814301
28.88853455
30.06246185
25.97863197
26.04026794
29.42114830
31.34369659
24.57795143
27.60988235
31.43938446
25.36581039
23.33089828
27.51941490
22.82122803
25.05496788
26.99590302
22.76828575
23.66271210
25.49892426
25.55911255
25.54705811
26.14462852
27.98782158
25.26996422
25.95983696
24.54928207
32.10577393
24.59916878
22.09135437
21.87696075
25.85394287
22.20286560
27.35993576
23.93459702
24.02119064
28.31451607
23.01362228
25.48275185
26.25673103
32.28932953
30.10697174
28.22256279
34.50254440
33.05532837
34.37394714
34.55193329
32.28554535
29.01348877
34.60536575
38.81225967
39.86140823
34.43100357
29.18346024
32.33817291
28.44040680
33.76161194
33.68056870
32.66548538
34.45510864
37.04230881
33.00388718
38.13016510
34.42041779
34.47985840
34.31526566
37.15029526
31.81563568
34.90976715
32.58593750
31.64747238
28.43400955
36.12103271
38.53513336
33.86474991
40.76385117
34.11737061
32.48683929
39.83222580
40.28186798
35.99546432
35.23098755
36.95388031
36.16808319
39.17763901
39.38630676
34.73365784
34.77382660
33.45367050
42.29381943
35.02856064
35.99343872
35.71593857
37.94923401
34.33759689
31.20535851
30.54219055
41.97763062
30.38292694
36.10601044
32.70299530
37.65552902
33.87916183
32.49771500
36.91560364
33.94766235
38.58415604
31.53810883
35.19480133
34.82609177
34.55918121
38.77001572
34.12364197
31.27531815
31.56631660
32.60331726
35.70788574
37.38150406
31.66124535
35.34056854
38.04174805
37.25245285
36.26087952
35.02416992
33.13615417
33.90218353
30.16696930
30.23352623
33.45973587
34.28597260
37.59120178
36.32236099
30.49806213
35.79095459
32.58407974
35.76941299
33.19505310
30.95677948
27.12021255
33.36500549
28.32688904
28.75717163
34.57082367
26.63303757
27.09416962
25.12070465
26.64365005
26.43556786
27.77856636
26.35701370
27.50376129
28.40902328
28.07950974
29.80469513
33.72784424
32.52052689
28.07248306
25.75889206
26.96491241
29.51532173
27.30989265
33.04625702
30.94925308
26.76366425
28.25670242
25.50979424
33.17971802
27.17424583
25.28586578
30.57058716
30.92944145
30.61686516
33.56181335
27.28383255
30.26306915
26.50743484
37.54264450
28.41051865
28.62628174
33.98125839
26.40760422
28.58878326
30.37722778
26.92808914
36.71888733
36.57740021
30.27391052
41.77313232
35.78710556
36.12596130
33.01899338
40.75087738
34.74155807
35.44052505
31.73000145
31.98533058
31.00528908
33.67588425
37.99562836
30.35857964
33.01123047
36.65754700
32.02765656
28.61010361
30.22093773
28.96787834
26.96812630
32.45573425
26.32108879
25.92819214
28.66550064
28.50097275
26.46521759
30.48225594
31.76887131
26.47209358
26.65295601
30.22032166
32.30238342
24.17453957
24.04194832
25.17725372
27.97736931
25.50218201
25.81666756
33.10931396
25.40432930
29.32623291
23.83980179
27.92426682
34.29528046
26.43040848
26.42457962
27.73110580
24.84445190
24.56606674
31.84768295
28.67119217
24.33910370
33.12119293
27.86560249
24.78721428
32.36448669
26.93083763
27.25223160
31.37417221
27.93997192
29.39508247
27.32172966
29.49806404
31.76438332
34.82331467
34.14510345
34.79523849
33.87680817
28.73892593
27.16978455
30.88459778
28.87199402
29.86864281
26.83742714
29.90758705
31.08207703
30.32431412
28.25111008
26.43281555
26.05942535
33.30288315
25.66088867
27.20225143
23.32053185
25.33793259
27.25068855
23.91737747
26.32601547
25.72539520
26.25722122
25.77039528
25.46896172
27.58650780
27.85452843
27.07818794
26.21495247
29.75735664
28.65753555
25.39397812
26.73473167
27.80387497
29.11772728
28.91946030
26.70716095
25.82099915
31.81349945
26.00012970
29.00622940
28.26464844
29.12110519
29.32695580
28.77271843
29.94447708
27.08654785
31.58051300
31.60299110
33.07728958
35.33643341
33.11815643
38.62582779
34.64961624
39.70171738
33.75605774
39.15263367
33.12929535
35.22962952
40.67538834
40.29756165
42.82038879
44.07286072
34.24769974
35.85792542
41.55002213
35.96811676
41.26914978
40.38954163
40.17097855
38.31158066
33.52928543
31.88178253
32.16764069
37.90542984
43.25138855
32.99335098
32.45088577
37.95082474
33.69942856
42.41015625
41.15608215
35.16437531
32.25410080
34.48765564
35.77621841
42.03563690
39.59453201
36.16320038
31.85582733
33.24176407
35.03694153
34.43198395
31.85229874
33.76224899
33.69350052
32.28829956
36.45922852
36.82997894
38.00210190
35.37313080
37.97010422
41.50485992
35.79850006
32.28398895
34.18157196
35.19524384
34.86536407
37.11565399
35.33969116
35.35528183
39.17125702
43.36814880
43.07664871
42.38210678
34.87876511
40.84253311
33.63845444
36.49560165
38.92163086
35.38014221
35.77952576
43.05642700
38.48631287
39.25318146
39.32617950
38.45145035
37.70514297
35.42518997
34.45245361
37.21837616
36.34169769
34.49536133
35.85020065
34.81033707
36.14429855
32.47317123
33.14699936
34.61474609
31.62836838
31.69973183
39.64952850
33.52834320
30.99792099
34.80809784
35.37895584
34.70592117
33.23057556
33.07878113
33.53823090
36.43903351
34.43627548
31.95298767
33.70879745
30.75329018
31.02829933
32.80769730
31.27889633
33.23822784
30.02953529
31.13338280
29.37340736
28.00603676
31.12411308
34.43886566
28.38310623
30.47598648
31.48173904
34.36772919
34.87486267
31.31251144
35.12183380
32.80959320
32.44115829
39.83565140
34.46597672
32.65489197
31.48534012
30.43725204
